time=15610, port=1, send=0, transmission=successfully

time=15620, port=1, send=1, transmission=successfully

time=15630, port=1, send=1, transmission=successfully

time=15640, port=1, send=0, transmission=successfully

time=15650, port=1, send=0, transmission=successfully

time=15660, port=1, send=0, transmission=successfully

time=15670, port=1, send=1, transmission=successfully

time=15680, port=1, send=1, transmission=successfully

time=15690, port=1, send=0, transmission=successfully

time=15700, port=1, send=0, transmission=successfully

time=15710, port=1, send=1, transmission=successfully

time=15720, port=1, send=0, transmission=successfully

time=15730, port=1, send=0, transmission=successfully

time=15740, port=1, send=0, transmission=successfully

time=15750, port=1, send=1, transmission=successfully

time=15760, port=1, send=1, transmission=successfully

time=15770, port=1, send=0, transmission=successfully

time=15780, port=1, send=1, transmission=successfully

time=15790, port=1, send=0, transmission=successfully

time=15800, port=1, send=0, transmission=successfully

time=15810, port=1, send=0, transmission=successfully

time=15820, port=1, send=0, transmission=successfully

time=15830, port=1, send=0, transmission=successfully

time=15840, port=1, send=1, transmission=successfully

time=15850, port=1, send=0, transmission=successfully

time=15860, port=1, send=1, transmission=successfully

time=15870, port=1, send=0, transmission=successfully

time=15880, port=1, send=0, transmission=successfully

time=15890, port=1, send=0, transmission=successfully

time=15900, port=1, send=0, transmission=successfully

time=15910, port=1, send=0, transmission=successfully

time=15920, port=1, send=0, transmission=successfully

time=15930, port=1, send=1, transmission=successfully

time=15940, port=1, send=1, transmission=successfully

time=15950, port=1, send=0, transmission=successfully

time=15960, port=1, send=0, transmission=successfully

time=15970, port=1, send=1, transmission=successfully

time=15980, port=1, send=1, transmission=successfully

time=15990, port=1, send=1, transmission=successfully

time=16000, port=1, send=1, transmission=successfully

time=16010, port=1, send=0, transmission=successfully

time=16020, port=1, send=1, transmission=successfully

time=16030, port=1, send=0, transmission=successfully

time=16040, port=1, send=0, transmission=successfully

time=16050, port=1, send=0, transmission=successfully

time=16060, port=1, send=1, transmission=successfully

time=16070, port=1, send=0, transmission=successfully

time=16080, port=1, send=1, transmission=successfully

time=16090, port=1, send=1, transmission=successfully

time=16100, port=1, send=0, transmission=successfully

time=16110, port=1, send=0, transmission=successfully

time=16120, port=1, send=0, transmission=successfully

time=16130, port=1, send=0, transmission=successfully

time=16140, port=1, send=1, transmission=successfully

time=16150, port=1, send=0, transmission=successfully

time=16160, port=1, send=0, transmission=successfully

time=16170, port=1, send=1, transmission=successfully

time=16180, port=1, send=0, transmission=successfully

time=16190, port=1, send=1, transmission=successfully

time=16200, port=1, send=1, transmission=successfully

time=16210, port=1, send=1, transmission=successfully

time=16220, port=1, send=0, transmission=successfully

time=16230, port=1, send=0, transmission=successfully

time=16240, port=1, send=1, transmission=successfully

time=16250, port=1, send=1, transmission=successfully

time=16260, port=1, send=0, transmission=successfully

time=16270, port=1, send=1, transmission=successfully

time=16280, port=1, send=null, cause=data_ended, transmission=successfully

time=16590, port=1, receive=1

time=16600, port=1, receive=1

time=16610, port=1, receive=0

time=16620, port=1, receive=0

time=16630, port=1, receive=0

time=16640, port=1, receive=1

time=16650, port=1, receive=0

time=16660, port=1, receive=1

time=16670, port=1, receive=1

time=16680, port=1, receive=1

time=16690, port=1, receive=0

time=16700, port=1, receive=1

time=16710, port=1, receive=0

time=16720, port=1, receive=1

time=16730, port=1, receive=1

time=16740, port=1, receive=0

time=16750, port=1, receive=1

time=16760, port=1, receive=0

time=16770, port=1, receive=1

time=16780, port=1, receive=0

time=16790, port=1, receive=0

time=16800, port=1, receive=1

time=16810, port=1, receive=0

time=16820, port=1, receive=0

time=16830, port=1, receive=1

time=16840, port=1, receive=0

time=16850, port=1, receive=1

time=16860, port=1, receive=1

time=16870, port=1, receive=0

time=16880, port=1, receive=1

time=16890, port=1, receive=0

time=16900, port=1, receive=1

time=16910, port=1, receive=0

time=16920, port=1, receive=0

time=16930, port=1, receive=0

time=16940, port=1, receive=0

time=16950, port=1, receive=1

time=16960, port=1, receive=0

time=16970, port=1, receive=0

time=16980, port=1, receive=0

time=16990, port=1, receive=0

time=17000, port=1, receive=0

time=17010, port=1, receive=0

time=17020, port=1, receive=0

time=17030, port=1, receive=0

time=17040, port=1, receive=0

time=17050, port=1, receive=1

time=17060, port=1, receive=0

time=17070, port=1, receive=0

time=17080, port=1, receive=0

time=17090, port=1, receive=0

time=17100, port=1, receive=0

time=17110, port=1, receive=1

time=17120, port=1, receive=0

time=17130, port=1, receive=1

time=17140, port=1, receive=0

time=17150, port=1, receive=0

time=17160, port=1, receive=0

time=17170, port=1, receive=0

time=17180, port=1, receive=1

time=17190, port=1, receive=1

time=17200, port=1, receive=0

time=17210, port=1, receive=1

time=17220, port=1, receive=1

time=17230, port=1, receive=0

time=17240, port=1, receive=0

time=17250, port=1, receive=0

time=17260, port=1, receive=1

time=17270, port=1, receive=1

time=17280, port=1, receive=0

time=17290, port=1, receive=0

time=17300, port=1, receive=1

time=17310, port=1, receive=0

time=17320, port=1, receive=0

time=17330, port=1, receive=0

time=17340, port=1, receive=1

time=17350, port=1, receive=1

time=17360, port=1, receive=0

time=17370, port=1, receive=1

time=17380, port=1, receive=1

time=17390, port=1, receive=0

time=17400, port=1, receive=0

time=17410, port=1, receive=0

time=17420, port=1, receive=0

time=17430, port=1, receive=1

time=17440, port=1, receive=0

time=17450, port=1, receive=1

time=17460, port=1, receive=0

time=17470, port=1, receive=0

time=17480, port=1, receive=0

time=17490, port=1, receive=0

time=17500, port=1, receive=0

time=17510, port=1, receive=0

time=17520, port=1, receive=1

time=17530, port=1, receive=1

time=17540, port=1, receive=0

time=17550, port=1, receive=0

time=17560, port=1, receive=1

time=17570, port=1, receive=1

time=17580, port=1, receive=1

time=17590, port=1, receive=1

time=17600, port=1, receive=0

time=17610, port=1, receive=1

time=17620, port=1, receive=0

time=17630, port=1, receive=0

time=17640, port=1, receive=0

time=17650, port=1, receive=1

time=17660, port=1, receive=0

time=17670, port=1, receive=1

time=17680, port=1, receive=1

time=17690, port=1, receive=0

time=17700, port=1, receive=0

time=17710, port=1, receive=1

time=17720, port=1, receive=0

time=17730, port=1, receive=0

time=17740, port=1, receive=0

time=17750, port=1, receive=1

time=17760, port=1, receive=1

time=17770, port=1, receive=1

time=17780, port=1, receive=1

time=17790, port=1, receive=1

time=17800, port=1, receive=0

time=17810, port=1, receive=0

time=17820, port=1, receive=1

time=17830, port=1, receive=1

time=17840, port=1, receive=1

time=17850, port=1, receive=0

time=17860, port=1, receive=0

time=17860, port=1, send=1, transmission=successfully

time=17870, port=1, send=0, transmission=successfully

time=17870, port=1, receive=null, cause=data_ended

time=17880, port=1, send=1, transmission=successfully

time=17890, port=1, send=0, transmission=successfully

time=17900, port=1, send=0, transmission=successfully

time=17910, port=1, send=1, transmission=successfully

time=17920, port=1, send=0, transmission=successfully

time=17930, port=1, send=0, transmission=successfully

time=17940, port=1, send=1, transmission=successfully

time=17950, port=1, send=0, transmission=successfully

time=17960, port=1, send=1, transmission=successfully

time=17970, port=1, send=1, transmission=successfully

time=17980, port=1, send=0, transmission=successfully

time=17990, port=1, send=1, transmission=successfully

time=18000, port=1, send=0, transmission=successfully

time=18010, port=1, send=1, transmission=successfully

time=18020, port=1, send=1, transmission=successfully

time=18030, port=1, send=1, transmission=successfully

time=18040, port=1, send=0, transmission=successfully

time=18050, port=1, send=0, transmission=successfully

time=18060, port=1, send=0, transmission=successfully

time=18070, port=1, send=1, transmission=successfully

time=18080, port=1, send=0, transmission=successfully

time=18090, port=1, send=1, transmission=successfully

time=18100, port=1, send=1, transmission=successfully

time=18110, port=1, send=1, transmission=successfully

time=18120, port=1, send=0, transmission=successfully

time=18130, port=1, send=1, transmission=successfully

time=18140, port=1, send=0, transmission=successfully

time=18150, port=1, send=1, transmission=successfully

time=18160, port=1, send=1, transmission=successfully

time=18170, port=1, send=0, transmission=successfully

time=18180, port=1, send=0, transmission=successfully

time=18190, port=1, send=0, transmission=successfully

time=18200, port=1, send=0, transmission=successfully

time=18210, port=1, send=0, transmission=successfully

time=18220, port=1, send=1, transmission=successfully

time=18230, port=1, send=1, transmission=successfully

time=18240, port=1, send=1, transmission=successfully

time=18250, port=1, send=1, transmission=successfully

time=18260, port=1, send=0, transmission=successfully

time=18270, port=1, send=0, transmission=successfully

time=18280, port=1, send=0, transmission=successfully

time=18290, port=1, send=0, transmission=successfully

time=18300, port=1, send=0, transmission=successfully

time=18310, port=1, send=0, transmission=successfully

time=18320, port=1, send=1, transmission=successfully

time=18330, port=1, send=0, transmission=successfully

time=18340, port=1, send=0, transmission=successfully

time=18350, port=1, send=0, transmission=successfully

time=18360, port=1, send=0, transmission=successfully

time=18370, port=1, send=0, transmission=successfully

time=18380, port=1, send=1, transmission=successfully

time=18390, port=1, send=0, transmission=successfully

time=18400, port=1, send=1, transmission=successfully

time=18410, port=1, send=0, transmission=successfully

time=18420, port=1, send=0, transmission=successfully

time=18430, port=1, send=0, transmission=successfully

time=18440, port=1, send=0, transmission=successfully

time=18450, port=1, send=0, transmission=successfully

time=18460, port=1, send=0, transmission=successfully

time=18470, port=1, send=1, transmission=successfully

time=18480, port=1, send=1, transmission=successfully

time=18490, port=1, send=0, transmission=successfully

time=18500, port=1, send=0, transmission=successfully

time=18510, port=1, send=1, transmission=successfully

time=18520, port=1, send=1, transmission=successfully

time=18530, port=1, send=1, transmission=successfully

time=18540, port=1, send=1, transmission=successfully

time=18550, port=1, send=0, transmission=successfully

time=18560, port=1, send=1, transmission=successfully

time=18570, port=1, send=0, transmission=successfully

time=18580, port=1, send=0, transmission=successfully

time=18590, port=1, send=0, transmission=successfully

time=18600, port=1, send=1, transmission=successfully

time=18610, port=1, send=0, transmission=successfully

time=18620, port=1, send=1, transmission=successfully

time=18630, port=1, send=1, transmission=successfully

time=18640, port=1, send=0, transmission=successfully

time=18650, port=1, send=0, transmission=successfully

time=18660, port=1, send=0, transmission=successfully

time=18670, port=1, send=0, transmission=successfully

time=18680, port=1, send=0, transmission=successfully

time=18690, port=1, send=0, transmission=successfully

time=18700, port=1, send=1, transmission=successfully

time=18710, port=1, send=0, transmission=successfully

time=18720, port=1, send=1, transmission=successfully

time=18730, port=1, send=0, transmission=successfully

time=18740, port=1, send=0, transmission=successfully

time=18750, port=1, send=0, transmission=successfully

time=18760, port=1, send=0, transmission=successfully

time=18770, port=1, send=0, transmission=successfully

time=18780, port=1, send=0, transmission=successfully

time=18790, port=1, send=1, transmission=successfully

time=18800, port=1, send=1, transmission=successfully

time=18810, port=1, send=0, transmission=successfully

time=18820, port=1, send=0, transmission=successfully

time=18830, port=1, send=1, transmission=successfully

time=18840, port=1, send=1, transmission=successfully

time=18850, port=1, send=1, transmission=successfully

time=18860, port=1, send=1, transmission=successfully

time=18870, port=1, send=0, transmission=successfully

time=18880, port=1, send=1, transmission=successfully

time=18890, port=1, send=0, transmission=successfully

time=18900, port=1, send=0, transmission=successfully

time=18910, port=1, send=0, transmission=successfully

time=18920, port=1, send=0, transmission=successfully

time=18930, port=1, send=1, transmission=successfully

time=18940, port=1, send=1, transmission=successfully

time=18950, port=1, send=1, transmission=successfully

time=18960, port=1, send=1, transmission=successfully

time=18970, port=1, send=1, transmission=successfully

time=18980, port=1, send=0, transmission=successfully

time=18990, port=1, send=0, transmission=successfully

time=19000, port=1, send=0, transmission=successfully

time=19010, port=1, send=0, transmission=successfully

time=19020, port=1, send=0, transmission=successfully

time=19030, port=1, send=0, transmission=successfully

time=19040, port=1, send=0, transmission=successfully

time=19050, port=1, send=0, transmission=successfully

time=19060, port=1, send=0, transmission=successfully

time=19070, port=1, send=0, transmission=successfully

time=19080, port=1, send=0, transmission=successfully

time=19090, port=1, send=0, transmission=successfully

time=19100, port=1, send=0, transmission=successfully

time=19110, port=1, send=0, transmission=successfully

time=19120, port=1, send=0, transmission=successfully

time=19130, port=1, send=0, transmission=successfully

time=19140, port=1, send=0, transmission=successfully

time=19150, port=1, send=0, transmission=successfully

time=19160, port=1, send=0, transmission=successfully

time=19170, port=1, send=0, transmission=successfully

time=19180, port=1, send=0, transmission=successfully

time=19190, port=1, send=1, transmission=successfully

time=19200, port=1, send=0, transmission=successfully

time=19210, port=1, send=0, transmission=successfully

time=19220, port=1, send=0, transmission=successfully

time=19230, port=1, send=0, transmission=successfully

time=19240, port=1, send=1, transmission=successfully

time=19250, port=1, send=0, transmission=successfully

time=19260, port=1, send=0, transmission=successfully

time=19270, port=1, send=0, transmission=successfully

time=19280, port=1, send=1, transmission=successfully

time=19290, port=1, send=0, transmission=successfully

time=19300, port=1, send=0, transmission=successfully

time=19310, port=1, send=0, transmission=successfully

time=19320, port=1, send=1, transmission=successfully

time=19330, port=1, send=0, transmission=successfully

time=19340, port=1, send=0, transmission=successfully

time=19350, port=1, send=0, transmission=successfully

time=19360, port=1, send=1, transmission=successfully

time=19370, port=1, send=0, transmission=successfully

time=19380, port=1, send=0, transmission=successfully

time=19390, port=1, send=0, transmission=successfully

time=19400, port=1, send=1, transmission=successfully

time=19410, port=1, send=1, transmission=successfully

time=19420, port=1, send=0, transmission=successfully

